artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Albert King,Born Under A Bad Sign - Mono Mix,0.711,0.483,11.0,-11.211,1.0,0.0298,0.434,0.012,0.0284,0.884,91.652,audio_features,3ocm1Cf1Dk1ODrdBdybh82,spotify:track:3ocm1Cf1Dk1ODrdBdybh82,https://api.spotify.com/v1/tracks/3ocm1Cf1Dk1ODrdBdybh82,https://api.spotify.com/v1/audio-analysis/3ocm1Cf1Dk1ODrdBdybh82,169998.0,4.0
The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,0.723,0.863,2.0,-7.89,1.0,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813.0,4.0
The Band,The Night They Drove Old Dixie Down - Remastered 2000,0.507,0.493,0.0,-8.786,1.0,0.0327,0.453,0.0,0.241,0.467,127.671,audio_features,2x0supcZhd6NEH1nem9DnR,spotify:track:2x0supcZhd6NEH1nem9DnR,https://api.spotify.com/v1/tracks/2x0supcZhd6NEH1nem9DnR,https://api.spotify.com/v1/audio-analysis/2x0supcZhd6NEH1nem9DnR,213267.0,4.0
Tame Impala,Elephant,0.594,0.555,9.0,-6.689,0.0,0.0377,0.541,0.151,0.286,0.52,123.069,audio_features,6HqWcIutC3Bwk6awM1jnGP,spotify:track:6HqWcIutC3Bwk6awM1jnGP,https://api.spotify.com/v1/tracks/6HqWcIutC3Bwk6awM1jnGP,https://api.spotify.com/v1/audio-analysis/6HqWcIutC3Bwk6awM1jnGP,211227.0,4.0
Chuck Berry,Johnny B. Goode,0.533,0.871,10.0,-6.085,1.0,0.0656,0.759,0.000186,0.337,0.97,167.841,audio_features,4GHF75LwRT2Hsv9z3ZXpM8,spotify:track:4GHF75LwRT2Hsv9z3ZXpM8,https://api.spotify.com/v1/tracks/4GHF75LwRT2Hsv9z3ZXpM8,https://api.spotify.com/v1/audio-analysis/4GHF75LwRT2Hsv9z3ZXpM8,159427.0,4.0
Creedence Clearwater Revival,Fortunate Son,0.643,0.669,0.0,-7.485,1.0,0.0398,0.208,0.00664,0.151,0.609,132.709,audio_features,3yI282DoIJyERd0vGukMoB,spotify:track:3yI282DoIJyERd0vGukMoB,https://api.spotify.com/v1/tracks/3yI282DoIJyERd0vGukMoB,https://api.spotify.com/v1/audio-analysis/3yI282DoIJyERd0vGukMoB,140773.0,4.0
Little Richard,Long Tall Sally (The Thing),0.474,0.598,5.0,-5.023,1.0,0.0973,0.768,0.0,0.0841,0.917,184.484,audio_features,6qb0O5HW7H4q6R0AbP38Ko,spotify:track:6qb0O5HW7H4q6R0AbP38Ko,https://api.spotify.com/v1/tracks/6qb0O5HW7H4q6R0AbP38Ko,https://api.spotify.com/v1/audio-analysis/6qb0O5HW7H4q6R0AbP38Ko,131853.0,4.0
Allman Brothers Band,Midnight Rider,0.395,0.535,7.0,-9.562,1.0,0.033,0.214,0.0167,0.196,0.679,189.139,audio_features,5RfhUFcQBeonzqLRhU8gvK,spotify:track:5RfhUFcQBeonzqLRhU8gvK,https://api.spotify.com/v1/tracks/5RfhUFcQBeonzqLRhU8gvK,https://api.spotify.com/v1/audio-analysis/5RfhUFcQBeonzqLRhU8gvK,180067.0,4.0
Jake Bugg,Lightning Bolt,0.561,0.846,9.0,-4.48,1.0,0.0867,0.0634,0.0,0.193,0.75,116.168,audio_features,5s9sZ2i76iAZeFt5f9uUKP,spotify:track:5s9sZ2i76iAZeFt5f9uUKP,https://api.spotify.com/v1/tracks/5s9sZ2i76iAZeFt5f9uUKP,https://api.spotify.com/v1/audio-analysis/5s9sZ2i76iAZeFt5f9uUKP,144013.0,4.0
Cream,Sunshine Of Your Love,0.684,0.482,2.0,-12.59,1.0,0.0384,0.475,7.32e-05,0.118,0.785,115.066,audio_features,2BcvvHttiZRvguFM4hR398,spotify:track:2BcvvHttiZRvguFM4hR398,https://api.spotify.com/v1/tracks/2BcvvHttiZRvguFM4hR398,https://api.spotify.com/v1/audio-analysis/2BcvvHttiZRvguFM4hR398,250000.0,4.0
The Black Keys,Tighten Up,0.459,0.708,6.0,-6.167,0.0,0.0681,0.00142,4.44e-06,0.485,0.583,108.952,audio_features,2I3CLotxmAz4SgJDU9yFjl,spotify:track:2I3CLotxmAz4SgJDU9yFjl,https://api.spotify.com/v1/tracks/2I3CLotxmAz4SgJDU9yFjl,https://api.spotify.com/v1/audio-analysis/2I3CLotxmAz4SgJDU9yFjl,211040.0,4.0
The White Stripes,The Air Near My Fingers,0.469,0.735,7.0,-7.011,1.0,0.0395,0.323,6.35e-05,0.372,0.399,93.924,audio_features,03ZIYIkSXFEe8eKeG6qzE8,spotify:track:03ZIYIkSXFEe8eKeG6qzE8,https://api.spotify.com/v1/tracks/03ZIYIkSXFEe8eKeG6qzE8,https://api.spotify.com/v1/audio-analysis/03ZIYIkSXFEe8eKeG6qzE8,220347.0,4.0
Jamie N Commons,Rumble And Sway,0.645,0.821,1.0,-4.912,1.0,0.248,0.106,5.38e-05,0.137,0.682,79.986,audio_features,5aagC9VbZrcwYUZDhgC8Ej,spotify:track:5aagC9VbZrcwYUZDhgC8Ej,https://api.spotify.com/v1/tracks/5aagC9VbZrcwYUZDhgC8Ej,https://api.spotify.com/v1/audio-analysis/5aagC9VbZrcwYUZDhgC8Ej,185533.0,4.0
Led Zeppelin,I Can't Quit You Baby - Remaster,0.529,0.452,2.0,-12.593,1.0,0.136,0.534,0.000151,0.301,0.539,78.196,audio_features,4OQjzsqsnSy4YPB9yaRh0f,spotify:track:4OQjzsqsnSy4YPB9yaRh0f,https://api.spotify.com/v1/tracks/4OQjzsqsnSy4YPB9yaRh0f,https://api.spotify.com/v1/audio-analysis/4OQjzsqsnSy4YPB9yaRh0f,282721.0,3.0
Tom Petty and the Heartbreakers,Mary Jane's Last Dance,0.402,0.814,10.0,-4.954,1.0,0.14,0.0383,1.19e-06,0.266,0.516,170.02,audio_features,5eYwDBLucWfWI5KsV7oYX2,spotify:track:5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/tracks/5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/audio-analysis/5eYwDBLucWfWI5KsV7oYX2,272267.0,4.0
Albert King,Travelin' Man,0.671,0.758,7.0,-6.999,1.0,0.126,0.206,0.00754,0.0408,0.868,102.17,audio_features,0fUeXvuwXDKRNqvrxveHWF,spotify:track:0fUeXvuwXDKRNqvrxveHWF,https://api.spotify.com/v1/tracks/0fUeXvuwXDKRNqvrxveHWF,https://api.spotify.com/v1/audio-analysis/0fUeXvuwXDKRNqvrxveHWF,173373.0,4.0
Black Joe Lewis & The Honeybears,Black Snake,0.78,0.711,0.0,-4.362,1.0,0.0294,0.00964,0.0016,0.144,0.97,104.694,audio_features,3bre1AeDLj7UFDj3VO12Tb,spotify:track:3bre1AeDLj7UFDj3VO12Tb,https://api.spotify.com/v1/tracks/3bre1AeDLj7UFDj3VO12Tb,https://api.spotify.com/v1/audio-analysis/3bre1AeDLj7UFDj3VO12Tb,182880.0,4.0
The Commitments,Mustang Sally,0.744,0.735,1.0,-10.766,1.0,0.0587,0.011,0.0,0.0564,0.891,115.062,audio_features,1XlCCgKKrQQfXaDyv4GrZe,spotify:track:1XlCCgKKrQQfXaDyv4GrZe,https://api.spotify.com/v1/tracks/1XlCCgKKrQQfXaDyv4GrZe,https://api.spotify.com/v1/audio-analysis/1XlCCgKKrQQfXaDyv4GrZe,241867.0,4.0
Dire Straits,Sultans of Swing,0.73,0.868,5.0,-7.325,1.0,0.0288,0.0632,0.0661,0.318,0.923,148.217,audio_features,6cr6UDpkjEaMQ80OjWqEBQ,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/audio-analysis/6cr6UDpkjEaMQ80OjWqEBQ,350400.0,4.0
JD McPherson,Head Over Heels,0.867,0.899,0.0,-5.334,1.0,0.0354,0.101,0.00473,0.125,0.932,128.062,audio_features,2Rtya81WOGAAQNoCMRmJRD,spotify:track:2Rtya81WOGAAQNoCMRmJRD,https://api.spotify.com/v1/tracks/2Rtya81WOGAAQNoCMRmJRD,https://api.spotify.com/v1/audio-analysis/2Rtya81WOGAAQNoCMRmJRD,197520.0,4.0
Elbow,Grounds for Divorce,0.526,0.756,2.0,-5.083,0.0,0.0266,0.4,2.39e-06,0.426,0.668,91.985,audio_features,27rgTetikreqkvedaxrF5N,spotify:track:27rgTetikreqkvedaxrF5N,https://api.spotify.com/v1/tracks/27rgTetikreqkvedaxrF5N,https://api.spotify.com/v1/audio-analysis/27rgTetikreqkvedaxrF5N,219453.0,4.0
Free,All Right Now,0.781,0.484,2.0,-12.853,1.0,0.087,0.247,0.000138,0.147,0.804,119.993,audio_features,4iFiqGqxaEQzm1CfoGVZib,spotify:track:4iFiqGqxaEQzm1CfoGVZib,https://api.spotify.com/v1/tracks/4iFiqGqxaEQzm1CfoGVZib,https://api.spotify.com/v1/audio-analysis/4iFiqGqxaEQzm1CfoGVZib,330643.0,4.0
Tom Petty and the Heartbreakers,Runnin' Down A Dream,0.438,0.966,9.0,-6.103,1.0,0.0445,0.000442,0.463,0.691,0.713,169.798,audio_features,6bxqVA0hflgfiVxdBcs7KY,spotify:track:6bxqVA0hflgfiVxdBcs7KY,https://api.spotify.com/v1/tracks/6bxqVA0hflgfiVxdBcs7KY,https://api.spotify.com/v1/audio-analysis/6bxqVA0hflgfiVxdBcs7KY,262693.0,4.0
Muddy Waters,(I'm Your) Hoochie Coochie Man,0.692,0.312,7.0,-11.684,1.0,0.0375,0.833,0.0,0.0534,0.878,71.816,audio_features,4g78lI7TkiIXIOZwzflR2U,spotify:track:4g78lI7TkiIXIOZwzflR2U,https://api.spotify.com/v1/tracks/4g78lI7TkiIXIOZwzflR2U,https://api.spotify.com/v1/audio-analysis/4g78lI7TkiIXIOZwzflR2U,170587.0,4.0
Dan Auerbach,"Heartbroken, In Disrepair",0.601,0.901,5.0,-8.414,0.0,0.0463,0.00912,0.256,0.264,0.934,77.742,audio_features,3bDgjbhgJrCsKfntgE8xT1,spotify:track:3bDgjbhgJrCsKfntgE8xT1,https://api.spotify.com/v1/tracks/3bDgjbhgJrCsKfntgE8xT1,https://api.spotify.com/v1/audio-analysis/3bDgjbhgJrCsKfntgE8xT1,201280.0,4.0
Broken Witt Rebels,Shake Me Down,0.523,0.652,4.0,-4.942,1.0,0.0448,0.166,4.11e-06,0.0978,0.275,157.989,audio_features,1VJ7wyKWyXuhLxCMnk8EMT,spotify:track:1VJ7wyKWyXuhLxCMnk8EMT,https://api.spotify.com/v1/tracks/1VJ7wyKWyXuhLxCMnk8EMT,https://api.spotify.com/v1/audio-analysis/1VJ7wyKWyXuhLxCMnk8EMT,225626.0,4.0
Ben Harper And The Innocent Criminals,Call It What It Is,0.615,0.56,0.0,-7.721,1.0,0.0389,0.442,3.99e-06,0.132,0.502,131.859,audio_features,5RTeMqtMcVCOukwgiNg11H,spotify:track:5RTeMqtMcVCOukwgiNg11H,https://api.spotify.com/v1/tracks/5RTeMqtMcVCOukwgiNg11H,https://api.spotify.com/v1/audio-analysis/5RTeMqtMcVCOukwgiNg11H,227600.0,4.0
Jonny Lang,Before You Hit The Ground,0.724,0.876,11.0,-5.854,0.0,0.0873,0.16,0.00278,0.116,0.812,92.169,audio_features,4akqDi0F86Avv9yhujAk9P,spotify:track:4akqDi0F86Avv9yhujAk9P,https://api.spotify.com/v1/tracks/4akqDi0F86Avv9yhujAk9P,https://api.spotify.com/v1/audio-analysis/4akqDi0F86Avv9yhujAk9P,234133.0,4.0
Jimi Charles Moody,Turns To Gold,0.476,0.869,2.0,-4.13,1.0,0.0371,0.00918,3.44e-05,0.0582,0.613,77.47,audio_features,0RQubSwJFQaAHxKC5HQfFb,spotify:track:0RQubSwJFQaAHxKC5HQfFb,https://api.spotify.com/v1/tracks/0RQubSwJFQaAHxKC5HQfFb,https://api.spotify.com/v1/audio-analysis/0RQubSwJFQaAHxKC5HQfFb,219314.0,4.0
Steppenwolf,The Pusher,0.467,0.381,0.0,-13.808,1.0,0.0264,0.235,0.123,0.187,0.697,81.754,audio_features,1Qc7zCw6k2KTvSEl4IKSdP,spotify:track:1Qc7zCw6k2KTvSEl4IKSdP,https://api.spotify.com/v1/tracks/1Qc7zCw6k2KTvSEl4IKSdP,https://api.spotify.com/v1/audio-analysis/1Qc7zCw6k2KTvSEl4IKSdP,350467.0,4.0
Tedeschi Trucks Band,Don't Know What It Means,0.644,0.623,11.0,-9.209,0.0,0.0358,0.409,0.015,0.378,0.777,91.661,audio_features,4YJHaGo3uS2LqLjNz0ubTQ,spotify:track:4YJHaGo3uS2LqLjNz0ubTQ,https://api.spotify.com/v1/tracks/4YJHaGo3uS2LqLjNz0ubTQ,https://api.spotify.com/v1/audio-analysis/4YJHaGo3uS2LqLjNz0ubTQ,358253.0,4.0
Jamestown Revival,Head On,0.504,0.729,0.0,-4.91,1.0,0.0404,0.0947,8.85e-06,0.114,0.563,77.472,audio_features,1LKGxJ4AVGDXTFBNOe0804,spotify:track:1LKGxJ4AVGDXTFBNOe0804,https://api.spotify.com/v1/tracks/1LKGxJ4AVGDXTFBNOe0804,https://api.spotify.com/v1/audio-analysis/1LKGxJ4AVGDXTFBNOe0804,290653.0,4.0
Goodbye June,Oh No,0.26,0.978,8.0,-3.842,1.0,0.217,0.0005,0.000107,0.28,0.272,133.104,audio_features,5sKEMQmbR2QKn3xXs9KVTk,spotify:track:5sKEMQmbR2QKn3xXs9KVTk,https://api.spotify.com/v1/tracks/5sKEMQmbR2QKn3xXs9KVTk,https://api.spotify.com/v1/audio-analysis/5sKEMQmbR2QKn3xXs9KVTk,220533.0,4.0
Dorothy,Shelter,0.563,0.299,4.0,-9.909,1.0,0.032,0.49,0.0,0.305,0.129,115.147,audio_features,6VL8CcFIupoA2VBt4GDoGv,spotify:track:6VL8CcFIupoA2VBt4GDoGv,https://api.spotify.com/v1/tracks/6VL8CcFIupoA2VBt4GDoGv,https://api.spotify.com/v1/audio-analysis/6VL8CcFIupoA2VBt4GDoGv,272655.0,4.0
Jimi Hendrix,Hey Joe,0.346,0.768,9.0,-5.695,1.0,0.0377,0.00603,0.38,0.0244,0.532,169.492,audio_features,0NWPxcsf5vdjdiFUI8NgkP,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/audio-analysis/0NWPxcsf5vdjdiFUI8NgkP,210160.0,4.0
Mick Flannery,I Own You,0.538,0.721,2.0,-5.974,1.0,0.0342,0.19,5.73e-05,0.0723,0.339,141.969,audio_features,10XGiS6tt8eNJg2HeXVQEJ,spotify:track:10XGiS6tt8eNJg2HeXVQEJ,https://api.spotify.com/v1/tracks/10XGiS6tt8eNJg2HeXVQEJ,https://api.spotify.com/v1/audio-analysis/10XGiS6tt8eNJg2HeXVQEJ,211740.0,4.0
Pink Floyd,Money - 2011 Remastered Version,0.469,0.537,9.0,-10.421,1.0,0.152,0.0241,0.00201,0.269,0.783,124.193,audio_features,1SwE3FURO4wYshsLRggtfv,spotify:track:1SwE3FURO4wYshsLRggtfv,https://api.spotify.com/v1/tracks/1SwE3FURO4wYshsLRggtfv,https://api.spotify.com/v1/audio-analysis/1SwE3FURO4wYshsLRggtfv,382834.0,1.0
T. Rex,Get It On,0.728,0.878,11.0,-6.926,0.0,0.0564,0.176,0.856,0.61,0.911,126.59,audio_features,5nbNdS5SKdpiDZjCBh8W7b,spotify:track:5nbNdS5SKdpiDZjCBh8W7b,https://api.spotify.com/v1/tracks/5nbNdS5SKdpiDZjCBh8W7b,https://api.spotify.com/v1/audio-analysis/5nbNdS5SKdpiDZjCBh8W7b,262613.0,4.0
Jimmie Vaughan,Dengue Woman Blues,0.395,0.337,5.0,-10.71,0.0,0.0472,0.338,0.0438,0.165,0.586,178.287,audio_features,3L8DnKNfRS3vv13t1E5jc3,spotify:track:3L8DnKNfRS3vv13t1E5jc3,https://api.spotify.com/v1/tracks/3L8DnKNfRS3vv13t1E5jc3,https://api.spotify.com/v1/audio-analysis/3L8DnKNfRS3vv13t1E5jc3,383707.0,3.0
Gary Clark Jr.,Don't Owe You a Thang,0.445,0.966,2.0,-3.751,1.0,0.054,0.0149,0.000915,0.164,0.321,109.482,audio_features,4iu49FeQQGiUh2Dn1A8qCl,spotify:track:4iu49FeQQGiUh2Dn1A8qCl,https://api.spotify.com/v1/tracks/4iu49FeQQGiUh2Dn1A8qCl,https://api.spotify.com/v1/audio-analysis/4iu49FeQQGiUh2Dn1A8qCl,215867.0,4.0
KALEO,Hot Blood,0.325,0.903,2.0,-3.173,1.0,0.117,0.00327,6.13e-06,0.0962,0.401,148.446,audio_features,7d9sZF7jmepe2EYdETlNWK,spotify:track:7d9sZF7jmepe2EYdETlNWK,https://api.spotify.com/v1/tracks/7d9sZF7jmepe2EYdETlNWK,https://api.spotify.com/v1/audio-analysis/7d9sZF7jmepe2EYdETlNWK,218600.0,4.0
Jack White,I'm Shakin',0.49,0.781,11.0,-10.1,0.0,0.268,0.0108,0.00118,0.065,0.764,79.166,audio_features,1Wj8TbAEUGChMPD1vvsUat,spotify:track:1Wj8TbAEUGChMPD1vvsUat,https://api.spotify.com/v1/tracks/1Wj8TbAEUGChMPD1vvsUat,https://api.spotify.com/v1/audio-analysis/1Wj8TbAEUGChMPD1vvsUat,180173.0,4.0
The Heavy,Turn Up,0.533,0.907,7.0,-2.5,1.0,0.123,0.023,5.96e-05,0.617,0.512,142.098,audio_features,3azzw8vbVQUYQP4SXajDVN,spotify:track:3azzw8vbVQUYQP4SXajDVN,https://api.spotify.com/v1/tracks/3azzw8vbVQUYQP4SXajDVN,https://api.spotify.com/v1/audio-analysis/3azzw8vbVQUYQP4SXajDVN,207335.0,4.0
Rival Sons,Open My Eyes,0.374,0.896,0.0,-4.668,1.0,0.0424,0.0181,0.000205,0.356,0.511,148.593,audio_features,4dSHIPkmOqNMG3pE5O6vPn,spotify:track:4dSHIPkmOqNMG3pE5O6vPn,https://api.spotify.com/v1/tracks/4dSHIPkmOqNMG3pE5O6vPn,https://api.spotify.com/v1/audio-analysis/4dSHIPkmOqNMG3pE5O6vPn,235816.0,4.0
Madness,Mr. Apples,0.547,0.853,3.0,-2.49,0.0,0.0355,0.2,2.98e-06,0.254,0.723,137.561,audio_features,6n7eECmtIZt6TX6wF6vHZe,spotify:track:6n7eECmtIZt6TX6wF6vHZe,https://api.spotify.com/v1/tracks/6n7eECmtIZt6TX6wF6vHZe,https://api.spotify.com/v1/audio-analysis/6n7eECmtIZt6TX6wF6vHZe,219293.0,4.0
Elvis Presley,Jailhouse Rock,0.647,0.582,10.0,-9.538,0.0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,audio_features,4gphxUgq0JSFv2BCLhNDiE,spotify:track:4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/tracks/4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,146480.0,4.0
Benjamin Booker,Violent Shiver,0.249,0.97,1.0,-5.879,1.0,0.121,0.0226,0.13,0.0701,0.26,165.059,audio_features,0fmsS6mNtTTKjsBTXoh0KN,spotify:track:0fmsS6mNtTTKjsBTXoh0KN,https://api.spotify.com/v1/tracks/0fmsS6mNtTTKjsBTXoh0KN,https://api.spotify.com/v1/audio-analysis/0fmsS6mNtTTKjsBTXoh0KN,166480.0,4.0
Cage The Elephant,Ain't No Rest For The Wicked - Original Version,0.635,0.914,0.0,-5.631,1.0,0.111,0.0597,0.0,0.601,0.922,156.014,audio_features,5c5a2Ptu8eyIpljhQHjIqk,spotify:track:5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/tracks/5c5a2Ptu8eyIpljhQHjIqk,https://api.spotify.com/v1/audio-analysis/5c5a2Ptu8eyIpljhQHjIqk,175493.0,4.0
White Denim,Ha Ha Ha Ha (Yeah),0.713,0.911,9.0,-5.45,1.0,0.0467,0.00808,0.0,0.131,0.927,134.822,audio_features,3nABlIAhAuI5YdL4EExmvt,spotify:track:3nABlIAhAuI5YdL4EExmvt,https://api.spotify.com/v1/tracks/3nABlIAhAuI5YdL4EExmvt,https://api.spotify.com/v1/audio-analysis/3nABlIAhAuI5YdL4EExmvt,233960.0,4.0
GoldLink,Joke Ting (feat. Ari PenSmith),0.83,0.594,5.0,-5.4,0.0,0.0432,0.188,4.85e-06,0.0881,0.718,140.006,audio_features,6Ic2MP2hzoBLe3r1VIle8J,spotify:track:6Ic2MP2hzoBLe3r1VIle8J,https://api.spotify.com/v1/tracks/6Ic2MP2hzoBLe3r1VIle8J,https://api.spotify.com/v1/audio-analysis/6Ic2MP2hzoBLe3r1VIle8J,180053.0,4.0
Jay Daniel,Solo,0.737,0.549,6.0,-9.227,1.0,0.105,0.313,0.928,0.0874,0.378,136.092,audio_features,5kDJIZgf2UhN4W9C5hkXVE,spotify:track:5kDJIZgf2UhN4W9C5hkXVE,https://api.spotify.com/v1/tracks/5kDJIZgf2UhN4W9C5hkXVE,https://api.spotify.com/v1/audio-analysis/5kDJIZgf2UhN4W9C5hkXVE,252307.0,4.0
Andrew Ashong,Eye Mo K,0.518,0.546,4.0,-10.089,0.0,0.0859,0.428,0.265,0.129,0.592,117.986,audio_features,4LBrt8RUMpGhPXkLqvsh4U,spotify:track:4LBrt8RUMpGhPXkLqvsh4U,https://api.spotify.com/v1/tracks/4LBrt8RUMpGhPXkLqvsh4U,https://api.spotify.com/v1/audio-analysis/4LBrt8RUMpGhPXkLqvsh4U,342591.0,4.0
Baba Stiltz,Running to Chad,0.876,0.661,11.0,-5.174,0.0,0.0459,0.0759,0.274,0.0599,0.967,137.985,audio_features,1U9pbJid67kQlP0t6gFDMV,spotify:track:1U9pbJid67kQlP0t6gFDMV,https://api.spotify.com/v1/tracks/1U9pbJid67kQlP0t6gFDMV,https://api.spotify.com/v1/audio-analysis/1U9pbJid67kQlP0t6gFDMV,354091.0,4.0
Sunni Colón,Mornin Dew,0.471,0.466,7.0,-11.466,0.0,0.0469,0.183,0.725,0.121,0.104,102.988,audio_features,6bxtai04eVsvV7IZGqOXMy,spotify:track:6bxtai04eVsvV7IZGqOXMy,https://api.spotify.com/v1/tracks/6bxtai04eVsvV7IZGqOXMy,https://api.spotify.com/v1/audio-analysis/6bxtai04eVsvV7IZGqOXMy,324130.0,4.0
Daniel Caesar,FRONTAL LOBE MUZIK,0.681,0.568,11.0,-6.264,0.0,0.136,0.439,0.000173,0.446,0.301,140.004,audio_features,0b6l1obmzq1YrqiKBVLtIo,spotify:track:0b6l1obmzq1YrqiKBVLtIo,https://api.spotify.com/v1/tracks/0b6l1obmzq1YrqiKBVLtIo,https://api.spotify.com/v1/audio-analysis/0b6l1obmzq1YrqiKBVLtIo,229402.0,4.0
GoldLink,"U Say (feat. Tyler, The Creator & Jay Prince)",0.926,0.68,2.0,-7.689,1.0,0.196,0.0471,0.000125,0.119,0.458,114.981,audio_features,2p37Mfy2PWajgOS3i2aaep,spotify:track:2p37Mfy2PWajgOS3i2aaep,https://api.spotify.com/v1/tracks/2p37Mfy2PWajgOS3i2aaep,https://api.spotify.com/v1/audio-analysis/2p37Mfy2PWajgOS3i2aaep,201240.0,4.0
Erika de Casier,Little Bit - Sydlandsmix by Erika de Casier and El Trick,0.764,0.457,5.0,-10.071,0.0,0.0357,0.139,0.00673,0.11,0.549,130.964,audio_features,6rWb8UyLexLf2mhaYXHdgp,spotify:track:6rWb8UyLexLf2mhaYXHdgp,https://api.spotify.com/v1/tracks/6rWb8UyLexLf2mhaYXHdgp,https://api.spotify.com/v1/audio-analysis/6rWb8UyLexLf2mhaYXHdgp,284067.0,4.0
Daniel Caesar,CYANIDE,0.589,0.652,10.0,-7.498,1.0,0.373,0.704,0.00055,0.125,0.486,158.49,audio_features,3uouaAVXpQR3X8RYkJyitQ,spotify:track:3uouaAVXpQR3X8RYkJyitQ,https://api.spotify.com/v1/tracks/3uouaAVXpQR3X8RYkJyitQ,https://api.spotify.com/v1/audio-analysis/3uouaAVXpQR3X8RYkJyitQ,194960.0,4.0
Erika de Casier,Do My Thing,0.706,0.559,11.0,-8.721,0.0,0.0724,0.193,6.41e-05,0.0599,0.841,174.961,audio_features,1n54RGkwdrWIeh01VdtbWr,spotify:track:1n54RGkwdrWIeh01VdtbWr,https://api.spotify.com/v1/tracks/1n54RGkwdrWIeh01VdtbWr,https://api.spotify.com/v1/audio-analysis/1n54RGkwdrWIeh01VdtbWr,226000.0,4.0
Toyin Agbetu,Heartbreaker,0.808,0.72,0.0,-7.474,1.0,0.0683,0.000108,0.396,0.0949,0.719,115.727,audio_features,5cBip8Q5QDHlbB0PgwOihZ,spotify:track:5cBip8Q5QDHlbB0PgwOihZ,https://api.spotify.com/v1/tracks/5cBip8Q5QDHlbB0PgwOihZ,https://api.spotify.com/v1/audio-analysis/5cBip8Q5QDHlbB0PgwOihZ,208906.0,4.0
Amerie,I Just Died,0.716,0.601,1.0,-10.808,0.0,0.0514,0.0831,0.0016,0.0401,0.643,109.852,audio_features,54FAYoGATQPUBbxCIclHkG,spotify:track:54FAYoGATQPUBbxCIclHkG,https://api.spotify.com/v1/tracks/54FAYoGATQPUBbxCIclHkG,https://api.spotify.com/v1/audio-analysis/54FAYoGATQPUBbxCIclHkG,209560.0,4.0
MAÏA,Hold it Down - Original Mix,0.652,0.639,7.0,-7.482,0.0,0.131,0.579,4.67e-05,0.16,0.537,97.033,audio_features,2n1X0uxHH06M4TOLZOMyYl,spotify:track:2n1X0uxHH06M4TOLZOMyYl,https://api.spotify.com/v1/tracks/2n1X0uxHH06M4TOLZOMyYl,https://api.spotify.com/v1/audio-analysis/2n1X0uxHH06M4TOLZOMyYl,202024.0,4.0
Baauer,Way From Me,0.457,0.4,9.0,-12.649,0.0,0.373,0.713,0.0636,0.518,0.242,82.806,audio_features,33MOQuhseEfhS5YCLlpMlu,spotify:track:33MOQuhseEfhS5YCLlpMlu,https://api.spotify.com/v1/tracks/33MOQuhseEfhS5YCLlpMlu,https://api.spotify.com/v1/audio-analysis/33MOQuhseEfhS5YCLlpMlu,230987.0,4.0
Jay Daniel,Paradise Valley,0.788,0.887,10.0,-8.287,0.0,0.0548,0.449,0.896,0.11,0.405,117.813,audio_features,3RdTRLulAJKR5An8vgfUig,spotify:track:3RdTRLulAJKR5An8vgfUig,https://api.spotify.com/v1/tracks/3RdTRLulAJKR5An8vgfUig,https://api.spotify.com/v1/audio-analysis/3RdTRLulAJKR5An8vgfUig,282267.0,4.0
Myd,Moving Men - Metronomy Remix,0.923,0.482,0.0,-5.626,0.0,0.0631,0.0381,0.143,0.167,0.581,124.99,audio_features,35jiqJNqZiCcSJ20t6y9zt,spotify:track:35jiqJNqZiCcSJ20t6y9zt,https://api.spotify.com/v1/tracks/35jiqJNqZiCcSJ20t6y9zt,https://api.spotify.com/v1/audio-analysis/35jiqJNqZiCcSJ20t6y9zt,240853.0,4.0
