artist,song,cluster,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Queen,Friends Will Be Friends - Remastered 2011,1,-0.5324638773851477,-0.6566993306800413,0.09316564044885775,-0.5508382392774065,-0.6843228811355895,-0.45575350669872505,0.8173743628875165,-0.6511675479776744,-1.6359480590958684
Queen,Cool Cat - Remastered 2011,5,1.6840119962751068,-1.2162548124694095,-0.48856628007741765,0.488909189631771,0.23550677932769698,-0.44639667002549654,-0.1170086231809056,1.3481252787838047,-1.6817967845598103
Queen,Seven Seas Of Rhye - Remastered 2011,1,-1.3091265824413016,0.90236746972545,0.523531231699484,0.4138371731040325,-0.3909379383544504,-0.39022910798321475,0.3202346972229073,-0.32262644217719094,0.20521032527837407
Queen,I Was Born To Love You - 2011 Remaster,7,-0.5205152203842838,0.9536244604237127,0.5124556466305341,0.17986272159258107,-0.525623552656112,-0.45580346811596906,-0.6135493253929067,-0.026138127186510617,0.6380919013279397
Queen,Innuendo - Remastered 2011,1,-1.1358710559287752,0.18476959994977163,0.6137181386895051,-0.32311978914326656,-0.16472179030256381,-0.4410102047288774,0.8652914390961532,-1.3122563584298672,-1.6399256402360405
Queen,Keep Yourself Alive - Live At The Rainbow,0,-1.3628955389451893,1.2398093251556794,0.5749535909481802,1.2771653631730246,-0.7480114274332743,-0.4557677925414682,4.644750825052398,-0.8274578974315926,0.6342208625397366
Queen,It's A Hard Life - Remastered 2011,1,-0.6937707468968106,-0.3662430500565527,0.49742449546553075,-0.5233118332172357,0.6531365911157953,-0.45580346811596906,-0.24279094822857775,-0.8114315020266909,-1.377227714398101
Queen,Save Me - Remastered 2011,3,-0.17400416735923047,-0.994141186110271,0.3360373987465458,-0.5508382392774065,0.43388093992704363,-0.45580346811596906,-0.5422726745325591,-0.7192797284485064,-1.4022296529934652
Queen,Breakthru - Remastered 2011,1,0.19640419966755032,0.7656821611967493,0.6269033590096835,0.1911235240717418,-0.6018409933074399,-0.41852756696907595,0.91919814983087,-0.7353061238534081,-1.1022063898490948
Queen,Ay-Oh - Live Aid,0,-1.9185080894853612,0.7913106565458806,-0.7504247556361627,3.504301853495932,2.2505706212052714,-0.01864106723094043,4.650740459578478,-0.15835588927694902,0.8438606970971734
Queen,Heaven For Everyone - Remastered 2011,3,0.33978808367791735,-1.1094694151813622,-0.4484832103040752,-0.5270654340436227,0.19374379814888712,-0.4557982377801013,-0.19487387201994066,-0.9356360664146784,-0.3873782363725455
Queen,One Vision - Remastered 2011,1,-0.4786949208812601,1.0176956987965413,0.17834216371721098,1.9027655009041784,-0.6610052166440873,-0.45464811034220143,0.9671152260395071,-0.6551741468288999,-0.03948194307682395
Queen,Tie Your Mother Down - Remastered 2011,7,-1.2254859834352543,0.8639247267017529,0.6556471393076727,-0.07663333487719202,-0.41877992580699025,-0.4554014348365837,1.0030530331959848,-1.224111183702908,0.4943307544045954
Queen,Play The Game - Remastered 2011,7,-1.7572012199736984,0.06516995498715848,0.6071255285294157,-0.45449581806680883,0.37123646815882905,-0.45580346811596906,-0.464407425693524,-0.9156030721585514,1.2639571909104725
